CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|520201|Business Administration and Management, General.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|520201|Business Administration and Management, General.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|520201|Business Administration and Management, General.|2018|11-9021|Construction Managers|Bachelors degree|5
2020|520201|Business Administration and Management, General.|2018|11-9072|Entertainment and Recreation Managers, Except Gambling|NULL|NULL
2020|520201|Business Administration and Management, General.|2018|11-9151|Social and Community Service Managers|Bachelors degree|5
2020|520201|Business Administration and Management, General.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|520201|Business Administration and Management, General.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520201|Business Administration and Management, General.|2018|13-1051|Cost Estimators|Bachelors degree|4
2020|520201|Business Administration and Management, General.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|520201|Business Administration and Management, General.|2018|13-1081|Logisticians|Bachelors degree|5
2020|520201|Business Administration and Management, General.|2018|13-1082|Project Management Specialists|NULL|NULL
2020|520201|Business Administration and Management, General.|2018|13-1111|Management Analysts|Bachelors degree|5
2020|520201|Business Administration and Management, General.|2018|13-1141|Compensation, Benefits, and Job Analysis Specialists|Bachelors degree|4
2020|520201|Business Administration and Management, General.|2018|13-1199|Business Operations Specialists, All Other|NULL|NULL
2020|520201|Business Administration and Management, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|11-3012|Administrative Services Managers|NULL|NULL
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|11-3013|Facilities Managers|NULL|NULL
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|11-3061|Purchasing Managers|Bachelors degree|4
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|13-1011|Agents and Business Managers of Artists, Performers, and Athletes|NULL|NULL
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|13-1023|Purchasing Agents, Except Wholesale, Retail, and Farm Products|NULL|NULL
2020|520202|Purchasing, Procurement/Acquisitions and Contracts Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520203|Logistics, Materials, and Supply Chain Management.|2018|11-3051|Industrial Production Managers|Bachelors degree|5
2020|520203|Logistics, Materials, and Supply Chain Management.|2018|11-3071|Transportation, Storage, and Distribution Managers|High school diploma or equivalent|5
2020|520203|Logistics, Materials, and Supply Chain Management.|2018|13-1081|Logisticians|Bachelors degree|5
2020|520203|Logistics, Materials, and Supply Chain Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520204|Office Management and Supervision.|2018|11-3012|Administrative Services Managers|NULL|NULL
2020|520204|Office Management and Supervision.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|520205|Operations Management and Supervision.|2018|11-3013|Facilities Managers|NULL|NULL
2020|520205|Operations Management and Supervision.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|520205|Operations Management and Supervision.|2018|11-3051|Industrial Production Managers|Bachelors degree|5
2020|520205|Operations Management and Supervision.|2018|11-9021|Construction Managers|Bachelors degree|5
2020|520205|Operations Management and Supervision.|2018|13-1081|Logisticians|Bachelors degree|5
2020|520205|Operations Management and Supervision.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520205|Operations Management and Supervision.|2018|49-1011|First-Line Supervisors of Mechanics, Installers, and Repairers|High school diploma or equivalent|5
2020|520205|Operations Management and Supervision.|2018|51-1011|First-Line Supervisors of Production and Operating Workers|High school diploma or equivalent|5
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-2033|Fundraising Managers|NULL|NULL
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-9039|Education Administrators, All Other|NULL|NULL
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-9151|Social and Community Service Managers|Bachelors degree|5
2020|520206|Non-Profit/Public/Organizational Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520206|Non-Profit/Public/Organizational Management.|2018|13-2099|Financial Specialists, All Other|NULL|NULL
2020|520206|Non-Profit/Public/Organizational Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520207|Customer Service Management.|2018|11-3012|Administrative Services Managers|NULL|NULL
2020|520207|Customer Service Management.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|520208|E-Commerce/Electronic Commerce.|2018|13-1199|Business Operations Specialists, All Other|NULL|NULL
2020|520208|E-Commerce/Electronic Commerce.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|520208|E-Commerce/Electronic Commerce.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|520209|Transportation/Mobility Management.|2018|11-3071|Transportation, Storage, and Distribution Managers|High school diploma or equivalent|5
2020|520210|Research and Development Management.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|520210|Research and Development Management.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|520210|Research and Development Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520210|Research and Development Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520211|Project Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520211|Project Management.|2018|13-1082|Project Management Specialists|NULL|NULL
2020|520211|Project Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520212|Retail Management.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520212|Retail Management.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|520212|Retail Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520212|Retail Management.|2018|41-1011|First-Line Supervisors of Retail Sales Workers|NULL|NULL
2020|520213|Organizational Leadership.|2018|11-2033|Fundraising Managers|NULL|NULL
2020|520213|Organizational Leadership.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|520213|Organizational Leadership.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|520213|Organizational Leadership.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520213|Organizational Leadership.|2018|13-1111|Management Analysts|Bachelors degree|5
2020|520213|Organizational Leadership.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520214|Research Administration.|2018|11-9033|Education Administrators, Postsecondary|Masters degree|5
2020|520214|Research Administration.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|520214|Research Administration.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|520214|Research Administration.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520214|Research Administration.|2018|13-1131|Fundraisers|NULL|NULL
2020|520215|Risk Management.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520215|Risk Management.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520215|Risk Management.|2018|13-2053|Insurance Underwriters|Bachelors degree|4
2020|520215|Risk Management.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520215|Risk Management.|2018|15-2011|Actuaries|NULL|NULL
2020|520216|Science/Technology Management.|2018|11-3051|Industrial Production Managers|Bachelors degree|5
2020|520216|Science/Technology Management.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|520216|Science/Technology Management.|2018|11-9111|Medical and Health Services Managers|Bachelors degree|5
2020|520216|Science/Technology Management.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|520216|Science/Technology Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520216|Science/Technology Management.|2018|13-1082|Project Management Specialists|NULL|NULL
2020|520299|Business Administration, Management and Operations, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|520301|Accounting.|2018|13-2011|Accountants and Auditors|Bachelors degree|5
2020|520301|Accounting.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|520301|Accounting.|2018|13-2031|Budget Analysts|NULL|NULL
2020|520301|Accounting.|2018|13-2041|Credit Analysts|Bachelors degree|4
2020|520301|Accounting.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520301|Accounting.|2018|13-2061|Financial Examiners|Bachelors degree|4
2020|520301|Accounting.|2018|13-2081|Tax Examiners and Collectors, and Revenue Agents|Bachelors degree|4
2020|520301|Accounting.|2018|13-2082|Tax Preparers|NULL|NULL
2020|520301|Accounting.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520302|Accounting Technology/Technician and Bookkeeping.|2018|13-2082|Tax Preparers|NULL|NULL
2020|520302|Accounting Technology/Technician and Bookkeeping.|2018|43-3031|Bookkeeping, Accounting, and Auditing Clerks|NULL|NULL
2020|520302|Accounting Technology/Technician and Bookkeeping.|2018|43-3051|Payroll and Timekeeping Clerks|High school diploma or equivalent|4
2020|520302|Accounting Technology/Technician and Bookkeeping.|2018|43-4011|Brokerage Clerks|NULL|NULL
2020|520302|Accounting Technology/Technician and Bookkeeping.|2018|43-9111|Statistical Assistants|NULL|NULL
2020|520303|Auditing.|2018|13-2011|Accountants and Auditors|Bachelors degree|5
2020|520303|Auditing.|2018|13-2061|Financial Examiners|Bachelors degree|4
2020|520303|Auditing.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520304|Accounting and Finance.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520304|Accounting and Finance.|2018|13-2011|Accountants and Auditors|Bachelors degree|5
2020|520304|Accounting and Finance.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|520304|Accounting and Finance.|2018|13-2031|Budget Analysts|NULL|NULL
2020|520304|Accounting and Finance.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520304|Accounting and Finance.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520304|Accounting and Finance.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520305|Accounting and Business/Management.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520305|Accounting and Business/Management.|2018|13-2011|Accountants and Auditors|Bachelors degree|5
2020|520305|Accounting and Business/Management.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|520305|Accounting and Business/Management.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520305|Accounting and Business/Management.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520305|Accounting and Business/Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520399|Accounting and Related Services, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|520401|Administrative Assistant and Secretarial Science, General.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|520401|Administrative Assistant and Secretarial Science, General.|2018|43-4161|Human Resources Assistants, Except Payroll and Timekeeping|NULL|NULL
2020|520401|Administrative Assistant and Secretarial Science, General.|2018|43-6011|Executive Secretaries and Executive Administrative Assistants|High school diploma or equivalent|4
2020|520401|Administrative Assistant and Secretarial Science, General.|2018|43-6014|Secretaries and Administrative Assistants, Except Legal, Medical, and Executive|NULL|NULL
2020|520402|Executive Assistant/Executive Secretary.|2018|43-1011|First-Line Supervisors of Office and Administrative Support Workers|High school diploma or equivalent|4
2020|520402|Executive Assistant/Executive Secretary.|2018|43-6011|Executive Secretaries and Executive Administrative Assistants|High school diploma or equivalent|4
2020|520402|Executive Assistant/Executive Secretary.|2018|43-6014|Secretaries and Administrative Assistants, Except Legal, Medical, and Executive|NULL|NULL
2020|520406|Receptionist.|2018|43-4051|Customer Service Representatives|NULL|NULL
2020|520406|Receptionist.|2018|43-4151|Order Clerks|NULL|NULL
2020|520406|Receptionist.|2018|43-4171|Receptionists and Information Clerks|NULL|NULL
2020|520407|Business/Office Automation/Technology/Data Entry.|2018|43-4161|Human Resources Assistants, Except Payroll and Timekeeping|NULL|NULL
2020|520407|Business/Office Automation/Technology/Data Entry.|2018|43-9021|Data Entry Keyers|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-3061|Procurement Clerks|High school diploma or equivalent|4
2020|520408|General Office Occupations and Clerical Services.|2018|43-4021|Correspondence Clerks|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-4071|File Clerks|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-4151|Order Clerks|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-5011|Cargo and Freight Agents|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-9022|Word Processors and Typists|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-9041|Insurance Claims and Policy Processing Clerks|NULL|NULL
2020|520408|General Office Occupations and Clerical Services.|2018|43-9061|Office Clerks, General|NULL|NULL
2020|520409|Parts, Warehousing, and Inventory Management Operations.|2018|43-5061|Production, Planning, and Expediting Clerks|NULL|NULL
2020|520410|Traffic, Customs, and Transportation Clerk/Technician.|2018|43-5011|Cargo and Freight Agents|NULL|NULL
2020|520410|Traffic, Customs, and Transportation Clerk/Technician.|2018|43-5032|Dispatchers, Except Police, Fire, and Ambulance|High school diploma or equivalent|4
2020|520411|Customer Service Support/Call Center/Teleservice Operation.|2018|43-4051|Customer Service Representatives|NULL|NULL
2020|520411|Customer Service Support/Call Center/Teleservice Operation.|2018|43-4151|Order Clerks|NULL|NULL
2020|520499|Business Operations Support and Secretarial Services, Other.|2018|13-1199|Business Operations Specialists, All Other|NULL|NULL
2020|520501|Business/Corporate Communications, General.|2018|11-2032|Public Relations Managers|NULL|NULL
2020|520501|Business/Corporate Communications, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520501|Business/Corporate Communications, General.|2018|25-1122|Communications Teachers, Postsecondary|Doctoral or professional degree|4
2020|520501|Business/Corporate Communications, General.|2018|27-3031|Public Relations Specialists|Bachelors degree|4
2020|520501|Business/Corporate Communications, General.|2018|27-3041|Editors|Bachelors degree|4
2020|520501|Business/Corporate Communications, General.|2018|27-3042|Technical Writers|Bachelors degree|5
2020|520501|Business/Corporate Communications, General.|2018|27-3043|Writers and Authors|NULL|NULL
2020|520501|Business/Corporate Communications, General.|2018|43-9081|Proofreaders and Copy Markers|NULL|NULL
2020|520502|Grantsmanship.|2018|11-2033|Fundraising Managers|NULL|NULL
2020|520502|Grantsmanship.|2018|13-1131|Fundraisers|NULL|NULL
2020|520502|Grantsmanship.|2018|27-3041|Editors|Bachelors degree|4
2020|520502|Grantsmanship.|2018|27-3042|Technical Writers|Bachelors degree|5
2020|520599|Business/Corporate Communications, Other.|2018|11-2032|Public Relations Managers|NULL|NULL
2020|520599|Business/Corporate Communications, Other.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520599|Business/Corporate Communications, Other.|2018|25-1122|Communications Teachers, Postsecondary|Doctoral or professional degree|4
2020|520599|Business/Corporate Communications, Other.|2018|27-3031|Public Relations Specialists|Bachelors degree|4
2020|520599|Business/Corporate Communications, Other.|2018|27-3041|Editors|Bachelors degree|4
2020|520599|Business/Corporate Communications, Other.|2018|27-3042|Technical Writers|Bachelors degree|5
2020|520599|Business/Corporate Communications, Other.|2018|27-3043|Writers and Authors|NULL|NULL
2020|520601|Business/Managerial Economics.|2018|13-1111|Management Analysts|Bachelors degree|5
2020|520601|Business/Managerial Economics.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520601|Business/Managerial Economics.|2018|19-3011|Economists|NULL|NULL
2020|520601|Business/Managerial Economics.|2018|19-3022|Survey Researchers|Masters degree|4
2020|520601|Business/Managerial Economics.|2018|25-1063|Economics Teachers, Postsecondary|NULL|NULL
2020|520701|Entrepreneurship/Entrepreneurial Studies.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|520701|Entrepreneurship/Entrepreneurial Studies.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520701|Entrepreneurship/Entrepreneurial Studies.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520701|Entrepreneurship/Entrepreneurial Studies.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520702|Franchising and Franchise Operations.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520702|Franchising and Franchise Operations.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520703|Small Business Administration/Management.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|520703|Small Business Administration/Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520704|Social Entrepreneurship.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|520704|Social Entrepreneurship.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520704|Social Entrepreneurship.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520799|Entrepreneurial and Small Business Operations, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|520801|Finance, General.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|520801|Finance, General.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520801|Finance, General.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520801|Finance, General.|2018|13-1141|Compensation, Benefits, and Job Analysis Specialists|Bachelors degree|4
2020|520801|Finance, General.|2018|13-2022|Appraisers of Personal and Business Property|NULL|NULL
2020|520801|Finance, General.|2018|13-2031|Budget Analysts|NULL|NULL
2020|520801|Finance, General.|2018|13-2041|Credit Analysts|Bachelors degree|4
2020|520801|Finance, General.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520801|Finance, General.|2018|13-2052|Personal Financial Advisors|Bachelors degree|5
2020|520801|Finance, General.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520801|Finance, General.|2018|13-2072|Loan Officers|Bachelors degree|4
2020|520801|Finance, General.|2018|13-2099|Financial Specialists, All Other|NULL|NULL
2020|520801|Finance, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520803|Banking and Financial Support Services.|2018|13-2071|Credit Counselors|Bachelors degree|4
2020|520803|Banking and Financial Support Services.|2018|43-3011|Bill and Account Collectors|NULL|NULL
2020|520803|Banking and Financial Support Services.|2018|43-3071|Tellers|NULL|NULL
2020|520803|Banking and Financial Support Services.|2018|43-4041|Credit Authorizers, Checkers, and Clerks|NULL|NULL
2020|520803|Banking and Financial Support Services.|2018|43-4131|Loan Interviewers and Clerks|NULL|NULL
2020|520803|Banking and Financial Support Services.|2018|43-4141|New Accounts Clerks|NULL|NULL
2020|520804|Financial Planning and Services.|2018|13-2052|Personal Financial Advisors|Bachelors degree|5
2020|520804|Financial Planning and Services.|2018|13-2071|Credit Counselors|Bachelors degree|4
2020|520804|Financial Planning and Services.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520804|Financial Planning and Services.|2018|41-3031|Securities, Commodities, and Financial Services Sales Agents|Bachelors degree|5
2020|520806|International Finance.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520806|International Finance.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520806|International Finance.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520806|International Finance.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520807|Investments and Securities.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520807|Investments and Securities.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520807|Investments and Securities.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520807|Investments and Securities.|2018|41-3031|Securities, Commodities, and Financial Services Sales Agents|Bachelors degree|5
2020|520808|Public Finance.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520808|Public Finance.|2018|13-2031|Budget Analysts|NULL|NULL
2020|520808|Public Finance.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520808|Public Finance.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520808|Public Finance.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520809|Credit Management.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520809|Credit Management.|2018|13-2041|Credit Analysts|Bachelors degree|4
2020|520809|Credit Management.|2018|13-2071|Credit Counselors|Bachelors degree|4
2020|520809|Credit Management.|2018|13-2072|Loan Officers|Bachelors degree|4
2020|520810|Financial Risk Management.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|520810|Financial Risk Management.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520810|Financial Risk Management.|2018|13-2041|Credit Analysts|Bachelors degree|4
2020|520810|Financial Risk Management.|2018|13-2051|Financial and Investment Analysts|Bachelors degree|5
2020|520810|Financial Risk Management.|2018|13-2053|Insurance Underwriters|Bachelors degree|4
2020|520810|Financial Risk Management.|2018|13-2054|Financial Risk Specialists|NULL|NULL
2020|520810|Financial Risk Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520899|Finance and Financial Management Services, Other.|2018|11-3031|Financial Managers|Bachelors degree|5
2020|520901|Hospitality Administration/Management, General.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520901|Hospitality Administration/Management, General.|2018|11-9072|Entertainment and Recreation Managers, Except Gambling|NULL|NULL
2020|520901|Hospitality Administration/Management, General.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520901|Hospitality Administration/Management, General.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|520903|Tourism and Travel Services Management.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|520903|Tourism and Travel Services Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|520903|Tourism and Travel Services Management.|2018|39-7012|Travel Guides|NULL|NULL
2020|520904|Hotel/Motel Administration/Management.|2018|11-3013|Facilities Managers|NULL|NULL
2020|520904|Hotel/Motel Administration/Management.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520904|Hotel/Motel Administration/Management.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520904|Hotel/Motel Administration/Management.|2018|13-1199|Business Operations Specialists, All Other|NULL|NULL
2020|520905|Restaurant/Food Services Management.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520905|Restaurant/Food Services Management.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520906|Resort Management.|2018|11-9072|Entertainment and Recreation Managers, Except Gambling|NULL|NULL
2020|520906|Resort Management.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520907|Meeting and Event Planning.|2018|13-1121|Meeting, Convention, and Event Planners|Bachelors degree|4
2020|520908|Casino Management.|2018|11-9071|Gambling Managers|NULL|NULL
2020|520908|Casino Management.|2018|39-1013|First-Line Supervisors of Gambling Services Workers|NULL|NULL
2020|520909|Hotel, Motel, and Restaurant Management.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520909|Hotel, Motel, and Restaurant Management.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520909|Hotel, Motel, and Restaurant Management.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|520910|Brewery/Brewpub Operations/Management.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520999|Hospitality Administration/Management, Other.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|520999|Hospitality Administration/Management, Other.|2018|11-9081|Lodging Managers|NULL|NULL
2020|520999|Hospitality Administration/Management, Other.|2018|11-9199|Managers, All Other|NULL|NULL
2020|521001|Human Resources Management/Personnel Administration, General.|2018|11-3111|Compensation and Benefits Managers|NULL|NULL
2020|521001|Human Resources Management/Personnel Administration, General.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|521001|Human Resources Management/Personnel Administration, General.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|13-1075|Labor Relations Specialists|NULL|NULL
2020|521001|Human Resources Management/Personnel Administration, General.|2018|13-1141|Compensation, Benefits, and Job Analysis Specialists|Bachelors degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|13-1151|Training and Development Specialists|Bachelors degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521001|Human Resources Management/Personnel Administration, General.|2018|43-4161|Human Resources Assistants, Except Payroll and Timekeeping|NULL|NULL
2020|521002|Labor and Industrial Relations.|2018|11-3111|Compensation and Benefits Managers|NULL|NULL
2020|521002|Labor and Industrial Relations.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|521002|Labor and Industrial Relations.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|521002|Labor and Industrial Relations.|2018|13-1075|Labor Relations Specialists|NULL|NULL
2020|521002|Labor and Industrial Relations.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521002|Labor and Industrial Relations.|2018|25-1112|Law Teachers, Postsecondary|NULL|NULL
2020|521003|Organizational Behavior Studies.|2018|11-3111|Compensation and Benefits Managers|NULL|NULL
2020|521003|Organizational Behavior Studies.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|521003|Organizational Behavior Studies.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|521003|Organizational Behavior Studies.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|521003|Organizational Behavior Studies.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521004|Labor Studies.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|521004|Labor Studies.|2018|13-1075|Labor Relations Specialists|NULL|NULL
2020|521004|Labor Studies.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521005|Human Resources Development.|2018|13-1151|Training and Development Specialists|Bachelors degree|4
2020|521006|Executive/Career Coaching.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|521006|Executive/Career Coaching.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|521006|Executive/Career Coaching.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|521006|Executive/Career Coaching.|2018|13-1151|Training and Development Specialists|Bachelors degree|4
2020|521006|Executive/Career Coaching.|2018|21-1012|Educational, Guidance, and Career Counselors and Advisors|Masters degree|4
2020|521006|Executive/Career Coaching.|2018|21-1019|Counselors, All Other|NULL|NULL
2020|521099|Human Resources Management and Services, Other.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|521099|Human Resources Management and Services, Other.|2018|43-4161|Human Resources Assistants, Except Payroll and Timekeeping|NULL|NULL
2020|521101|International Business/Trade/Commerce.|2018|11-1011|Chief Executives|Bachelors degree|5
2020|521101|International Business/Trade/Commerce.|2018|11-1021|General and Operations Managers|Bachelors degree|5
2020|521101|International Business/Trade/Commerce.|2018|13-1199|Business Operations Specialists, All Other|NULL|NULL
2020|521101|International Business/Trade/Commerce.|2018|25-1011|Business Teachers, Postsecondary|Doctoral or professional degree|4
2020|521201|Management Information Systems, General.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|521201|Management Information Systems, General.|2018|15-1243|Database Architects|NULL|NULL
2020|521201|Management Information Systems, General.|2018|15-1251|Computer Programmers|NULL|NULL
