CIPCode2010|CIPTitle2010|Action|Text change|CIPCode2020|CIPTitle2020
500411|Game and Interactive Media Design.|No substantive changes|No|500411|Game and Interactive Media Design.
500499|Design and Applied Arts, Other.|No substantive changes|No|500499|Design and Applied Arts, Other.
5005|Drama/Theatre Arts and Stagecraft.|No substantive changes|No|5005|Drama/Theatre Arts and Stagecraft.
500501|Drama and Dramatics/Theatre Arts, General.|No substantive changes|No|500501|Drama and Dramatics/Theatre Arts, General.
500502|Technical Theatre/Theatre Design and Technology.|No substantive changes|No|500502|Technical Theatre/Theatre Design and Technology.
500504|Playwriting and Screenwriting.|No substantive changes|No|500504|Playwriting and Screenwriting.
500505|Theatre Literature, History and Criticism.|No substantive changes|No|500505|Theatre Literature, History and Criticism.
500506|Acting.|No substantive changes|No|500506|Acting.
500507|Directing and Theatrical Production.|No substantive changes|No|500507|Directing and Theatrical Production.
500509|Musical Theatre.|No substantive changes|No|500509|Musical Theatre.
500510|Costume Design.|No substantive changes|No|500510|Costume Design.
500599|Dramatic/Theatre Arts and Stagecraft, Other.|No substantive changes|No|500599|Dramatic/Theatre Arts and Stagecraft, Other.
5006|Film/Video and Photographic Arts.|No substantive changes|No|5006|Film/Video and Photographic Arts.
500601|Film/Cinema/Video Studies.|No substantive changes|Yes|500601|Film/Cinema/Media Studies.
500602|Cinematography and Film/Video Production.|No substantive changes|No|500602|Cinematography and Film/Video Production.
500605|Photography.|No substantive changes|No|500605|Photography.
500607|Documentary Production.|No substantive changes|No|500607|Documentary Production.
500699|Film/Video and Photographic Arts, Other.|No substantive changes|No|500699|Film/Video and Photographic Arts, Other.
5007|Fine and Studio Arts.|No substantive changes|No|5007|Fine and Studio Arts.
500701|Art/Art Studies, General.|No substantive changes|No|500701|Art/Art Studies, General.
500702|Fine/Studio Arts, General.|No substantive changes|No|500702|Fine/Studio Arts, General.
500703|Art History, Criticism and Conservation.|No substantive changes|No|500703|Art History, Criticism and Conservation.
500705|Drawing.|No substantive changes|No|500705|Drawing.
500706|Intermedia/Multimedia.|No substantive changes|No|500706|Intermedia/Multimedia.
500708|Painting.|No substantive changes|No|500708|Painting.
500709|Sculpture.|No substantive changes|No|500709|Sculpture.
500710|Printmaking.|No substantive changes|No|500710|Printmaking.
500711|Ceramic Arts and Ceramics.|No substantive changes|No|500711|Ceramic Arts and Ceramics.
500712|Fiber, Textile and Weaving Arts.|No substantive changes|No|500712|Fiber, Textile and Weaving Arts.
500713|Metal and Jewelry Arts.|No substantive changes|Yes|500713|Jewelry Arts.
500799|Fine Arts and Art Studies, Other.|No substantive changes|No|500799|Fine Arts and Art Studies, Other.
5009|Music.|No substantive changes|No|5009|Music.
500901|Music, General.|No substantive changes|No|500901|Music, General.
500902|Music History, Literature, and Theory.|No substantive changes|No|500902|Music History, Literature, and Theory.
500903|Music Performance, General.|No substantive changes|No|500903|Music Performance, General.
500904|Music Theory and Composition.|No substantive changes|No|500904|Music Theory and Composition.
500905|Musicology and Ethnomusicology.|No substantive changes|No|500905|Musicology and Ethnomusicology.
500906|Conducting.|No substantive changes|No|500906|Conducting.
500907|Keyboard Instruments.|No substantive changes|No|500907|Keyboard Instruments.
500908|Voice and Opera.|No substantive changes|No|500908|Voice and Opera.
500910|Jazz/Jazz Studies.|No substantive changes|No|500910|Jazz/Jazz Studies.
500911|Stringed Instruments.|No substantive changes|No|500911|Stringed Instruments.
500912|Music Pedagogy.|No substantive changes|No|500912|Music Pedagogy.
500913|Music Technology.|No substantive changes|No|500913|Music Technology.
500914|Brass Instruments.|No substantive changes|No|500914|Brass Instruments.
500915|Woodwind Instruments.|No substantive changes|No|500915|Woodwind Instruments.
500916|Percussion Instruments.|No substantive changes|No|500916|Percussion Instruments.
500999|Music, Other.|No substantive changes|No|500999|Music, Other.
5010|Arts, Entertainment,and Media Management.|No substantive changes|No|5010|Arts, Entertainment, and Media Management.
501001|Arts, Entertainment,and Media Management, General.|No substantive changes|No|501001|Arts, Entertainment, and Media Management, General.
501002|Fine and Studio Arts Management.|No substantive changes|No|501002|Fine and Studio Arts Management.
501003|Music Management.|No substantive changes|No|501003|Music Management.
501004|Theatre/Theatre Arts Management.|No substantive changes|No|501004|Theatre/Theatre Arts Management.
501099|Arts, Entertainment, and Media Management, Other.|No substantive changes|No|501099|Arts, Entertainment, and Media Management, Other.
5099|Visual and Performing Arts, Other.|No substantive changes|No|5099|Visual and Performing Arts, Other.
509999|Visual and Performing Arts, Other.|No substantive changes|No|509999|Visual and Performing Arts, Other.
51|HEALTH PROFESSIONS AND RELATED PROGRAMS.|No substantive changes|No|51|HEALTH PROFESSIONS AND RELATED PROGRAMS.
5100|Health Services/Allied Health/Health Sciences, General.|No substantive changes|No|5100|Health Services/Allied Health/Health Sciences, General.
510000|Health Services/Allied Health/Health Sciences, General.|No substantive changes|No|510000|Health Services/Allied Health/Health Sciences, General.
510001|Health and Wellness, General.|No substantive changes|No|510001|Health and Wellness, General.
5101|Chiropractic.|No substantive changes|No|5101|Chiropractic.
510101|Chiropractic.|No substantive changes|No|510101|Chiropractic.
5102|Communication Disorders Sciences and Services.|No substantive changes|No|5102|Communication Disorders Sciences and Services.
510201|Communication Sciences and Disorders, General.|No substantive changes|No|510201|Communication Sciences and Disorders, General.
510202|Audiology/Audiologist.|No substantive changes|No|510202|Audiology/Audiologist.
510203|Speech-Language Pathology/Pathologist.|No substantive changes|No|510203|Speech-Language Pathology/Pathologist.
510204|Audiology/Audiologist and Speech-Language Pathology/Pathologist.|No substantive changes|No|510204|Audiology/Audiologist and Speech-Language Pathology/Pathologist.
510299|Communication Disorders Sciences and Services, Other.|No substantive changes|No|510299|Communication Disorders Sciences and Services, Other.
5104|Dentistry.|No substantive changes|No|5104|Dentistry.
510401|Dentistry.|No substantive changes|No|510401|Dentistry.
5105|Advanced/Graduate Dentistry and Oral Sciences.|No substantive changes|No|5105|Advanced/Graduate Dentistry and Oral Sciences.
510501|Dental Clinical Sciences, General.|No substantive changes|No|510501|Dental Clinical Sciences, General.
510502|Advanced General Dentistry.|No substantive changes|No|510502|Advanced General Dentistry.
510503|Oral Biology and Oral and Maxillofacial Pathology.|No substantive changes|No|510503|Oral Biology and Oral and Maxillofacial Pathology.
510504|Dental Public Health and Education.|No substantive changes|No|510504|Dental Public Health and Education.
510505|Dental Materials.|No substantive changes|No|510505|Dental Materials.
510506|Endodontics/Endodontology.|No substantive changes|No|510506|Endodontics/Endodontology.
510507|Oral/Maxillofacial Surgery.|No substantive changes|No|510507|Oral/Maxillofacial Surgery.
510508|Orthodontics/Orthodontology.|No substantive changes|No|510508|Orthodontics/Orthodontology.
510509|Pediatric Dentistry/Pedodontics.|No substantive changes|No|510509|Pediatric Dentistry/Pedodontics.
510510|Periodontics/Periodontology.|No substantive changes|No|510510|Periodontics/Periodontology.
510511|Prosthodontics/Prosthodontology.|No substantive changes|No|510511|Prosthodontics/Prosthodontology.
510599|Advanced/Graduate Dentistry and Oral Sciences, Other.|No substantive changes|No|510599|Advanced/Graduate Dentistry and Oral Sciences, Other.
5106|Dental Support Services and Allied Professions.|No substantive changes|No|5106|Dental Support Services and Allied Professions.
510601|Dental Assisting/Assistant.|No substantive changes|No|510601|Dental Assisting/Assistant.
510602|Dental Hygiene/Hygienist.|No substantive changes|No|510602|Dental Hygiene/Hygienist.
510603|Dental Laboratory Technology/Technician.|No substantive changes|No|510603|Dental Laboratory Technology/Technician.
510699|Dental Services and Allied Professions, Other.|No substantive changes|No|510699|Dental Services and Allied Professions, Other.
5107|Health and Medical Administrative Services.|No substantive changes|No|5107|Health and Medical Administrative Services.
510701|Health/Health Care Administration/Management.|No substantive changes|No|510701|Health/Health Care Administration/Management.
510702|Hospital and Health Care Facilities Administration/Management.|No substantive changes|No|510702|Hospital and Health Care Facilities Administration/Management.
510703|Health Unit Coordinator/Ward Clerk.|No substantive changes|No|510703|Health Unit Coordinator/Ward Clerk.
510704|Health Unit Manager/Ward Supervisor.|No substantive changes|No|510704|Health Unit Manager/Ward Supervisor.
510705|Medical Office Management/Administration.|No substantive changes|No|510705|Medical Office Management/Administration.
510706|Health Information/Medical Records Administration/Administrator.|No substantive changes|No|510706|Health Information/Medical Records Administration/Administrator.
510707|Health Information/Medical Records Technology/Technician.|No substantive changes|No|510707|Health Information/Medical Records Technology/Technician.
510708|Medical Transcription/Transcriptionist.|No substantive changes|No|510708|Medical Transcription/Transcriptionist.
510709|Medical Office Computer Specialist/Assistant.|No substantive changes|No|510709|Medical Office Computer Specialist/Assistant.
510710|Medical Office Assistant/Specialist.|No substantive changes|No|510710|Medical Office Assistant/Specialist.
510711|Medical/Health Management and Clinical Assistant/Specialist.|No substantive changes|No|510711|Medical/Health Management and Clinical Assistant/Specialist.
510712|Medical Reception/Receptionist.|No substantive changes|No|510712|Medical Reception/Receptionist.
510713|Medical Insurance Coding Specialist/Coder.|No substantive changes|No|510713|Medical Insurance Coding Specialist/Coder.
510714|Medical Insurance Specialist/Medical Biller.|No substantive changes|No|510714|Medical Insurance Specialist/Medical Biller.
510715|Health/Medical Claims Examiner.|No substantive changes|No|510715|Health/Medical Claims Examiner.
510716|Medical Administrative/Executive Assistant and Medical Secretary.|No substantive changes|No|510716|Medical Administrative/Executive Assistant and Medical Secretary.
510717|Medical Staff Services Technology/Technician.|No substantive changes|No|510717|Medical Staff Services Technology/Technician.
510718|Long Term Care Administration/Management.|No substantive changes|No|510718|Long Term Care Administration/Management.
510719|Clinical Research Coordinator.|No substantive changes|No|510719|Clinical Research Coordinator.
510799|Health and Medical Administrative Services, Other.|No substantive changes|No|510799|Health and Medical Administrative Services, Other.
5108|Allied Health and Medical Assisting Services.|No substantive changes|No|5108|Allied Health and Medical Assisting Services.
510801|Medical/Clinical Assistant.|No substantive changes|No|510801|Medical/Clinical Assistant.
510802|Clinical/Medical Laboratory Assistant.|No substantive changes|No|510802|Clinical/Medical Laboratory Assistant.
510803|Occupational Therapist Assistant.|No substantive changes|No|510803|Occupational Therapist Assistant.
510805|Pharmacy Technician/Assistant.|No substantive changes|No|510805|Pharmacy Technician/Assistant.
510806|Physical Therapy Technician/Assistant.|No substantive changes|Yes|510806|Physical Therapy Assistant.
510808|Veterinary/Animal Health Technology/Technician and Veterinary Assistant.|Moved to|No|018301|Veterinary/Animal Health Technology/Technician and Veterinary Assistant.
510809|Anesthesiologist Assistant.|No substantive changes|No|510809|Anesthesiologist Assistant.
510810|Emergency Care Attendant (EMT Ambulance).|No substantive changes|No|510810|Emergency Care Attendant (EMT Ambulance).
510811|Pathology/Pathologist Assistant.|No substantive changes|No|510811|Pathology/Pathologist Assistant.
510812|Respiratory Therapy Technician/Assistant.|No substantive changes|No|510812|Respiratory Therapy Technician/Assistant.
510813|Chiropractic Assistant/Technician.|No substantive changes|No|510813|Chiropractic Technician/Assistant.
510814|Radiologist Assistant.|No substantive changes|No|510814|Radiologist Assistant.
510815|Lactation Consultant.|No substantive changes|No|510815|Lactation Consultant.
510816|Speech-Language Pathology Assistant.|No substantive changes|No|510816|Speech-Language Pathology Assistant.
510899|Allied Health and Medical Assisting Services, Other.|No substantive changes|No|510899|Allied Health and Medical Assisting Services, Other.
5109|Allied Health Diagnostic, Intervention, and Treatment Professions.|No substantive changes|No|5109|Allied Health Diagnostic, Intervention, and Treatment Professions.
510901|Cardiovascular Technology/Technologist.|No substantive changes|No|510901|Cardiovascular Technology/Technologist.
510902|Electrocardiograph Technology/Technician.|No substantive changes|No|510902|Electrocardiograph Technology/Technician.
510903|Electroneurodiagnostic/Electroencephalographic Technology/Technologist.|No substantive changes|No|510903|Electroneurodiagnostic/Electroencephalographic Technology/Technologist.
510904|Emergency Medical Technology/Technician (EMT Paramedic).|No substantive changes|No|510904|Emergency Medical Technology/Technician (EMT Paramedic).
510905|Nuclear Medical Technology/Technologist.|No substantive changes|No|510905|Nuclear Medical Technology/Technologist.
510906|Perfusion Technology/Perfusionist.|No substantive changes|No|510906|Perfusion Technology/Perfusionist.
510907|Medical Radiologic Technology/Science - Radiation Therapist.|No substantive changes|No|510907|Medical Radiologic Technology/Science - Radiation Therapist.
510908|Respiratory Care Therapy/Therapist.|No substantive changes|No|510908|Respiratory Care Therapy/Therapist.
510909|Surgical Technology/Technologist.|No substantive changes|No|510909|Surgical Technology/Technologist.
510910|Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.|No substantive changes|No|510910|Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.
510911|Radiologic Technology/Science - Radiographer.|No substantive changes|No|510911|Radiologic Technology/Science - Radiographer.
510912|Physician Assistant.|No substantive changes|No|510912|Physician Assistant.
510913|Athletic Training/Trainer.|No substantive changes|No|510913|Athletic Training/Trainer.
510914|Gene/Genetic Therapy.|No substantive changes|No|510914|Gene/Genetic Therapy.
510915|Cardiopulmonary Technology/Technologist.|No substantive changes|No|510915|Cardiopulmonary Technology/Technologist.
510916|Radiation Protection/Health Physics Technician.|No substantive changes|No|510916|Radiation Protection/Health Physics Technician.
510917|Polysomnography.|No substantive changes|No|510917|Polysomnography.
510918|Hearing Instrument Specialist.|No substantive changes|No|510918|Hearing Instrument Specialist.
510919|Mammography Technician/Technology.|No substantive changes|Yes|510919|Mammography Technology/Technician.
510920|Magnetic Resonance Imaging (MRI) Technology/Technician.|No substantive changes|No|510920|Magnetic Resonance Imaging (MRI) Technology/Technician.
510999|Allied Health Diagnostic, Intervention, and Treatment Professions, Other.|No substantive changes|No|510999|Allied Health Diagnostic, Intervention, and Treatment Professions, Other.
5110|Clinical/Medical Laboratory Science/Research and Allied Professions.|No substantive changes|No|5110|Clinical/Medical Laboratory Science/Research and Allied Professions.
511001|Blood Bank Technology Specialist.|No substantive changes|No|511001|Blood Bank Technology Specialist.
511002|Cytotechnology/Cytotechnologist.|No substantive changes|No|511002|Cytotechnology/Cytotechnologist.
511003|Hematology Technology/Technician.|No substantive changes|No|511003|Hematology Technology/Technician.
511004|Clinical/Medical Laboratory Technician.|No substantive changes|No|511004|Clinical/Medical Laboratory Technician.
511005|Clinical Laboratory Science/Medical Technology/Technologist.|No substantive changes|No|511005|Clinical Laboratory Science/Medical Technology/Technologist.
511006|Ophthalmic Laboratory Technology/Technician.|No substantive changes|No|511006|Ophthalmic Laboratory Technology/Technician.
511007|Histologic Technology/Histotechnologist.|No substantive changes|No|511007|Histologic Technology/Histotechnologist.
511008|Histologic Technician.|No substantive changes|No|511008|Histologic Technician.
511009|Phlebotomy Technician/Phlebotomist.|No substantive changes|No|511009|Phlebotomy Technician/Phlebotomist.
511010|Cytogenetics/Genetics/Clinical Genetics Technology/Technologist.|No substantive changes|No|511010|Cytogenetics/Genetics/Clinical Genetics Technology/Technologist.
511011|Renal/Dialysis Technologist/Technician.|No substantive changes|No|511011|Renal/Dialysis Technologist/Technician.
511012|Sterile Processing Technology/Technician.|No substantive changes|No|511012|Sterile Processing Technology/Technician.
511099|Clinical/Medical Laboratory Science and Allied Professions, Other.|No substantive changes|No|511099|Clinical/Medical Laboratory Science and Allied Professions, Other.
5111|Health/Medical Preparatory Programs.|No substantive changes|No|5111|Health/Medical Preparatory Programs.
511101|Pre-Dentistry Studies.|No substantive changes|No|511101|Pre-Dentistry Studies.
511102|Pre-Medicine/Pre-Medical Studies.|No substantive changes|No|511102|Pre-Medicine/Pre-Medical Studies.
511103|Pre-Pharmacy Studies.|No substantive changes|No|511103|Pre-Pharmacy Studies.
511104|Pre-Veterinary Studies.|Moved to|No|011302|Pre-Veterinary Studies.
511105|Pre-Nursing Studies.|No substantive changes|No|511105|Pre-Nursing Studies.
511106|Pre-Chiropractic Studies.|No substantive changes|No|511106|Pre-Chiropractic Studies.
511107|Pre-Occupational Therapy Studies.|No substantive changes|No|511107|Pre-Occupational Therapy Studies.
511108|Pre-Optometry Studies.|No substantive changes|No|511108|Pre-Optometry Studies.
511109|Pre-Physical Therapy Studies.|No substantive changes|No|511109|Pre-Physical Therapy Studies.
511199|Health/Medical Preparatory Programs, Other.|No substantive changes|No|511199|Health/Medical Preparatory Programs, Other.
5112|Medicine.|No substantive changes|Yes|5112|Medicine.
511201|Medicine.|No substantive changes|No|511201|Medicine.
5114|Medical Clinical Sciences/Graduate Medical Studies.|No substantive changes|Yes|5114|Medical Clinical Sciences/Graduate Medical Studies.
511401|Medical Scientist.|No substantive changes|Yes|511401|Medical Science/Scientist.
5115|Mental and Social Health Services and Allied Professions.|No substantive changes|No|5115|Mental and Social Health Services and Allied Professions.
511501|Substance Abuse/Addiction Counseling.|No substantive changes|No|511501|Substance Abuse/Addiction Counseling.
511502|Psychiatric/Mental Health Services Technician.|No substantive changes|No|511502|Psychiatric/Mental Health Services Technician.
511503|Clinical/Medical Social Work.|No substantive changes|No|511503|Clinical/Medical Social Work.
511504|Community Health Services/Liaison/Counseling.|No substantive changes|No|511504|Community Health Services/Liaison/Counseling.
511505|Marriage and Family Therapy/Counseling.|No substantive changes|No|511505|Marriage and Family Therapy/Counseling.
511506|Clinical Pastoral Counseling/Patient Counseling.|No substantive changes|No|511506|Clinical Pastoral Counseling/Patient Counseling.
511507|Psychoanalysis and Psychotherapy.|No substantive changes|No|511507|Psychoanalysis and Psychotherapy.
511508|Mental Health Counseling/Counselor.|No substantive changes|No|511508|Mental Health Counseling/Counselor.
511509|Genetic Counseling/Counselor.|No substantive changes|No|511509|Genetic Counseling/Counselor.
511599|Mental and Social Health Services and Allied Professions, Other.|No substantive changes|No|511599|Mental and Social Health Services and Allied Professions, Other.
5117|Optometry.|No substantive changes|No|5117|Optometry.
511701|Optometry.|No substantive changes|No|511701|Optometry.
5118|Ophthalmic and Optometric Support Services and Allied Professions.|No substantive changes|No|5118|Ophthalmic and Optometric Support Services and Allied Professions.
511801|Opticianry/Ophthalmic Dispensing Optician.|No substantive changes|No|511801|Opticianry/Ophthalmic Dispensing Optician.
511802|Optometric Technician/Assistant.|No substantive changes|No|511802|Optometric Technician/Assistant.
511803|Ophthalmic Technician/Technologist.|No substantive changes|No|511803|Ophthalmic Technician/Technologist.
511804|Orthoptics/Orthoptist.|No substantive changes|No|511804|Orthoptics/Orthoptist.
511899|Ophthalmic and Optometric Support Services and Allied Professions, Other.|No substantive changes|No|511899|Ophthalmic and Optometric Support Services and Allied Professions, Other.
5119|Osteopathic Medicine/Osteopathy.|Deleted|No|5119|Deleted, report under 51.1202
511901|Osteopathic Medicine/Osteopathy.|Moved to|No|511202|Osteopathic Medicine/Osteopathy.
5120|Pharmacy, Pharmaceutical Sciences, and Administration.|No substantive changes|No|5120|Pharmacy, Pharmaceutical Sciences, and Administration.
512001|Pharmacy.|No substantive changes|No|512001|Pharmacy.
512002|Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.|No substantive changes|No|512002|Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.
512003|Pharmaceutics and Drug Design.|No substantive changes|No|512003|Pharmaceutics and Drug Design.
512004|Medicinal and Pharmaceutical Chemistry.|No substantive changes|No|512004|Medicinal and Pharmaceutical Chemistry.
512005|Natural Products Chemistry and Pharmacognosy.|No substantive changes|No|512005|Natural Products Chemistry and Pharmacognosy.
512006|Clinical and Industrial Drug Development.|No substantive changes|No|512006|Clinical and Industrial Drug Development.
512007|Pharmacoeconomics/Pharmaceutical Economics.|No substantive changes|No|512007|Pharmacoeconomics/Pharmaceutical Economics.
512008|Clinical, Hospital, and Managed Care Pharmacy.|No substantive changes|No|512008|Clinical, Hospital, and Managed Care Pharmacy.
512009|Industrial and Physical Pharmacy and Cosmetic Sciences.|No substantive changes|No|512009|Industrial and Physical Pharmacy and Cosmetic Sciences.
512010|Pharmaceutical Sciences.|No substantive changes|No|512010|Pharmaceutical Sciences.
512011|Pharmaceutical Marketing and Management.|No substantive changes|No|512011|Pharmaceutical Marketing and Management.
512099|Pharmacy, Pharmaceutical Sciences, and Administration, Other.|No substantive changes|No|512099|Pharmacy, Pharmaceutical Sciences, and Administration, Other.
5121|Podiatric Medicine/Podiatry.|Deleted|No|5121|Deleted, report under 51.1203
512101|Podiatric Medicine/Podiatry.|Moved to|No|511203|Podiatric Medicine/Podiatry.
5122|Public Health.|No substantive changes|No|5122|Public Health.
512201|Public Health, General.|No substantive changes|No|512201|Public Health, General.
512202|Environmental Health.|No substantive changes|No|512202|Environmental Health.
512205|Health/Medical  Physics.|No substantive changes|No|512205|Health/Medical  Physics.
512206|Occupational Health and Industrial Hygiene.|No substantive changes|No|512206|Occupational Health and Industrial Hygiene.
512207|Public Health Education and Promotion.|No substantive changes|No|512207|Public Health Education and Promotion.
512208|Community Health and Preventive Medicine.|No substantive changes|No|512208|Community Health and Preventive Medicine.
512209|Maternal and Child Health.|No substantive changes|No|512209|Maternal and Child Health.
512210|International Public Health/International Health.|No substantive changes|No|512210|International Public Health/International Health.
512211|Health Services Administration.|No substantive changes|No|512211|Health Services Administration.
512212|Behavioral Aspects of Health.|No substantive changes|No|512212|Behavioral Aspects of Health.
512299|Public Health, Other.|No substantive changes|No|512299|Public Health, Other.
5123|Rehabilitation and Therapeutic Professions.|No substantive changes|No|5123|Rehabilitation and Therapeutic Professions.
512301|Art Therapy/Therapist.|No substantive changes|No|512301|Art Therapy/Therapist.
512302|Dance Therapy/Therapist.|No substantive changes|No|512302|Dance Therapy/Therapist.
512305|Music Therapy/Therapist.|No substantive changes|Yes|512305|Music Therapy/Therapist.
512306|Occupational Therapy/Therapist.|No substantive changes|No|512306|Occupational Therapy/Therapist.
512307|Orthotist/Prosthetist.|No substantive changes|No|512307|Orthotist/Prosthetist.
512308|Physical Therapy/Therapist.|No substantive changes|Yes|512308|Physical Therapy/Therapist.
512309|Therapeutic Recreation/Recreational Therapy.|No substantive changes|No|512309|Therapeutic Recreation/Recreational Therapy.
512310|Vocational Rehabilitation Counseling/Counselor.|No substantive changes|No|512310|Vocational Rehabilitation Counseling/Counselor.
512311|Kinesiotherapy/Kinesiotherapist.|No substantive changes|No|512311|Kinesiotherapy/Kinesiotherapist.
512312|Assistive/Augmentative Technology and Rehabilitation Engineering.|No substantive changes|No|512312|Assistive/Augmentative Technology and Rehabilitation Engineering.
512313|Animal-Assisted Therapy.|No substantive changes|No|512313|Animal-Assisted Therapy.
512314|Rehabilitation Science.|No substantive changes|No|512314|Rehabilitation Science.
512399|Rehabilitation and Therapeutic Professions, Other.|No substantive changes|No|512399|Rehabilitation and Therapeutic Professions, Other.
5124|Veterinary Medicine.|Moved to|No|0180|Veterinary Medicine.
512401|Veterinary Medicine.|Moved to|No|018001|Veterinary Medicine.
5125|Veterinary Biomedical and Clinical Sciences.|Moved to|No|0181|Veterinary Biomedical and Clinical Sciences.
512501|Veterinary Sciences/Veterinary Clinical Sciences, General.|Moved to|No|018101|Veterinary Sciences/Veterinary Clinical Sciences, General.
512502|Veterinary Anatomy.|Moved to|No|018105|Veterinary Anatomy.
512503|Veterinary Physiology.|Moved to|No|018109|Veterinary Physiology.
512504|Veterinary Microbiology and Immunobiology.|Moved to|No|018107|Veterinary Microbiology and Immunobiology.
512505|Veterinary Pathology and Pathobiology.|Moved to|No|018108|Veterinary Pathology and Pathobiology.
512506|Veterinary Toxicology and Pharmacology.|Moved to|No|018111|Veterinary Toxicology and Pharmacology.
512507|Large Animal/Food Animal and Equine Surgery and Medicine.|Moved to|No|018103|Large Animal/Food Animal and Equine Surgery and Medicine.
512508|Small/Companion Animal Surgery and Medicine.|Moved to|No|018104|Small/Companion Animal Surgery and Medicine.
512509|Comparative and Laboratory Animal Medicine.|Moved to|No|018102|Comparative and Laboratory Animal Medicine.
512510|Veterinary Preventive Medicine, Epidemiology, and Public Health.|Moved to|No|018110|Veterinary Preventive Medicine, Epidemiology, and Public Health.
512511|Veterinary Infectious Diseases.|Moved to|No|018106|Veterinary Infectious Diseases.
512599|Veterinary Biomedical and Clinical Sciences, Other.|Moved to|No|018199|Veterinary Biomedical and Clinical Sciences, Other.
5126|Health Aides/Attendants/Orderlies.|No substantive changes|No|5126|Health Aides/Attendants/Orderlies.
512601|Health Aide.|No substantive changes|No|512601|Health Aide.
512602|Home Health Aide/Home Attendant.|No substantive changes|No|512602|Home Health Aide/Home Attendant.
512603|Medication Aide.|No substantive changes|No|512603|Medication Aide.
512604|Rehabilitation Aide.|No substantive changes|Yes|512604|Rehabilitation Aide.
512699|Health Aides/Attendants/Orderlies, Other.|No substantive changes|No|512699|Health Aides/Attendants/Orderlies, Other.
5127|Medical Illustration and Informatics.|No substantive changes|No|5127|Medical Illustration and Informatics.
512703|Medical Illustration/Medical Illustrator.|No substantive changes|No|512703|Medical Illustration/Medical Illustrator.
512706|Medical Informatics.|No substantive changes|No|512706|Medical Informatics.
512799|Medical Illustration and Informatics, Other.|No substantive changes|No|512799|Medical Illustration and Informatics, Other.
5131|Dietetics and Clinical Nutrition Services.|No substantive changes|No|5131|Dietetics and Clinical Nutrition Services.
513101|Dietetics/Dietitian.|No substantive changes|No|513101|Dietetics/Dietitian.
513102|Clinical Nutrition/Nutritionist.|No substantive changes|No|513102|Clinical Nutrition/Nutritionist.
513103|Dietetic Technician.|No substantive changes|No|513103|Dietetic Technician.
513104|Dietitian Assistant.|No substantive changes|No|513104|Dietitian Assistant.
513199|Dietetics and Clinical Nutrition Services, Other.|No substantive changes|No|513199|Dietetics and Clinical Nutrition Services, Other.
5132|Bioethics/Medical Ethics.|No substantive changes|Yes|5132|Health Professions Education, Ethics, and Humanities.
513201|Bioethics/Medical Ethics.|No substantive changes|No|513201|Bioethics/Medical Ethics.
5133|Alternative and Complementary Medicine and Medical Systems.|No substantive changes|No|5133|Alternative and Complementary Medicine and Medical Systems.
513300|Alternative and Complementary Medicine and Medical Systems, General.|No substantive changes|No|513300|Alternative and Complementary Medicine and Medical Systems, General.
513301|Acupuncture and Oriental Medicine.|No substantive changes|No|513301|Acupuncture and Oriental Medicine.
513302|Traditional Chinese Medicine and Chinese Herbology.|No substantive changes|No|513302|Traditional Chinese Medicine and Chinese Herbology.
513303|Naturopathic Medicine/Naturopathy.|No substantive changes|No|513303|Naturopathic Medicine/Naturopathy.
513304|Homeopathic Medicine/Homeopathy.|No substantive changes|No|513304|Homeopathic Medicine/Homeopathy.
513305|Ayurvedic Medicine/Ayurveda.|No substantive changes|No|513305|Ayurvedic Medicine/Ayurveda.
513306|Holistic Health.|No substantive changes|Yes|513306|Holistic/Integrative Health.
513399|Alternative and Complementary Medicine and Medical Systems, Other.|No substantive changes|No|513399|Alternative and Complementary Medicine and Medical Systems, Other.
5134|Alternative and Complementary Medical Support Services.|No substantive changes|No|5134|Alternative and Complementary Medical Support Services.
513401|Direct Entry Midwifery.|No substantive changes|No|513401|Direct Entry Midwifery.
513499|Alternative and Complementary Medical Support Services, Other.|No substantive changes|No|513499|Alternative and Complementary Medical Support Services, Other.
5135|Somatic Bodywork and Related Therapeutic Services.|No substantive changes|No|5135|Somatic Bodywork and Related Therapeutic Services.
513501|Massage Therapy/Therapeutic Massage.|No substantive changes|No|513501|Massage Therapy/Therapeutic Massage.
513502|Asian Bodywork Therapy.|No substantive changes|No|513502|Asian Bodywork Therapy.
513503|Somatic Bodywork.|No substantive changes|No|513503|Somatic Bodywork.
513599|Somatic Bodywork and Related Therapeutic Services, Other.|No substantive changes|No|513599|Somatic Bodywork and Related Therapeutic Services, Other.
5136|Movement and Mind-Body Therapies and Education.|No substantive changes|No|5136|Movement and Mind-Body Therapies and Education.
513601|Movement Therapy and Movement Education.|No substantive changes|No|513601|Movement Therapy and Movement Education.
513602|Yoga Teacher Training/Yoga Therapy.|No substantive changes|No|513602|Yoga Teacher Training/Yoga Therapy.
513603|Hypnotherapy/Hypnotherapist.|No substantive changes|No|513603|Hypnotherapy/Hypnotherapist.
513699|Movement and Mind-Body Therapies and Education, Other.|No substantive changes|No|513699|Movement and Mind-Body Therapies and Education, Other.
